N,M,h2,h2_est,h2_diff
-1,-1,0.1,0.11395768639140982,-0.013957686391409818
-1,-1,0.1,0.1302783389672573,-0.03027833896725729
-1,-1,0.1,0.11173650122898234,-0.01173650122898233
-1,-1,0.1,0.06686885128901007,0.03313114871098993
-1,-1,0.1,0.12405671561053135,-0.02405671561053134
-1,-1,0.1,0.11380631707407819,-0.013806317074078187
-1,-1,0.1,0.08186672046578428,0.01813327953421573
-1,-1,0.1,0.10571762088975965,-0.0057176208897596476
-1,-1,0.1,0.08630376069187931,0.013696239308120695
-1,-1,0.1,0.15775038276637046,-0.057750382766370456
-1,-1,0.1,0.07595462886478072,0.02404537113521929
-1,-1,0.1,0.1277292031567358,-0.0277292031567358
-1,-1,0.1,0.09177205902794124,0.00822794097205877
-1,-1,0.1,0.12069395151360625,-0.020693951513606243
-1,-1,0.1,0.1110868212547999,-0.0110868212547999
-1,-1,0.1,0.1075754029989869,-0.007575402998986888
-1,-1,0.1,0.12312250077394328,-0.023122500773943275
-1,-1,0.1,0.12943089861730986,-0.029430898617309853
-1,-1,0.1,0.10206961156659282,-0.0020696115665928133
-1,-1,0.1,0.04589412640745771,0.0541058735925423
-1,-1,0.1,0.0993974571523885,0.0006025428476115063
-1,-1,0.1,0.11194758464900845,-0.011947584649008441
-1,-1,0.1,0.12299435166230578,-0.022994351662305776
-1,-1,0.1,0.10053334668150125,-0.0005333466815012483
-1,-1,0.1,0.10822514141780203,-0.00822514141780202
-1,-1,0.1,0.10339465730199272,-0.003394657301992718
